temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
6000,4.5,0.0,0.0,J,100k,1.0,3.0,0,2416,10.9,31.7,11.6
6000,4.5,0.0,0.0,J,100k,5.0,3.0,0,1732,15.2,44.6,16.2
6000,4.5,0.0,0.0,J,100k,10.0,3.0,0,1016,25.9,76.9,27.5
6000,4.5,0.0,0.0,J,100k,20.0,3.0,0,480,54.9,181.2,58.1
6000,4.5,0.0,0.0,H,100k,1.0,3.0,0,3102,9.5,15.3,9.7
6000,4.5,0.0,0.0,H,100k,5.0,3.0,0,2117,13.9,22.7,14.3
6000,4.5,0.0,0.0,H,100k,10.0,3.0,0,1200,24.5,40.5,25.2
6000,4.5,0.0,0.0,H,100k,20.0,3.0,0,567,51.9,90.0,53.7
6000,4.5,0.0,0.0,K,100k,1.0,3.0,0,1467,32.5,108.0,34.0
6000,4.5,0.0,0.0,K,100k,5.0,3.0,0,1020,46.6,156.2,48.7
6000,4.5,0.0,0.0,K,100k,10.0,3.0,0,593,79.9,265.1,83.3
6000,4.5,0.0,0.0,K,100k,20.0,3.0,0,282,168.6,526.1,176.9
6000,4.5,0.0,0.0,Y,100k,1.0,3.0,0,3069,8.9,11.5,9.1
6000,4.5,0.0,0.0,Y,100k,5.0,3.0,0,2144,12.8,16.6,12.9
6000,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1212,22.5,29.5,22.9
6000,4.5,0.0,0.0,Y,100k,20.0,3.0,0,560,48.8,65.5,49.6
5500,4.5,0.0,0.0,Z,20k,1.0,3.0,0,1156,45.4,68.8,46.9
5500,4.5,0.0,0.0,Z,20k,5.0,3.0,0,1086,48.4,72.9,50.0
5500,4.5,0.0,0.0,Z,20k,10.0,3.0,0,915,57.4,85.4,59.3
5500,4.5,0.0,0.0,Z,20k,20.0,3.0,0,593,88.9,128.0,91.8
5500,4.5,0.0,0.0,J,20k,1.0,3.0,0,779,75.2,231.2,80.1
5500,4.5,0.0,0.0,J,20k,5.0,3.0,0,735,79.8,246.8,85.0
