temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
3400,4.5,0.0,0.0,Z,75k,5.0,3.0,0,3576,9.8,16.3,10.2
3400,4.5,0.0,0.0,Z,75k,10.0,3.0,0,1755,20.2,32.7,20.8
3400,4.5,0.0,0.0,Y,75k,1.0,3.0,0,6386,5.5,6.6,5.6
3400,4.5,0.0,0.0,Y,75k,5.0,3.0,0,3395,10.5,12.4,10.6
3400,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1607,22.3,26.4,22.5
3400,4.5,0.0,0.0,J,75k,1.0,3.0,0,2929,10.2,25.0,10.8
3400,4.5,0.0,0.0,J,75k,5.0,3.0,0,1713,17.6,45.6,18.6
3400,4.5,0.0,0.0,J,75k,10.0,3.0,0,905,33.6,95.5,35.7
3400,4.5,0.0,0.0,H,75k,1.0,3.0,0,4900,5.9,9.7,6.0
3400,4.5,0.0,0.0,H,75k,5.0,3.0,0,3257,8.9,14.5,9.2
3400,4.5,0.0,0.0,H,75k,10.0,3.0,0,1837,16.0,25.8,16.4
3400,4.5,0.0,0.0,K,75k,1.0,3.0,0,4532,9.2,31.8,9.8
3400,4.5,0.0,0.0,K,75k,5.0,3.0,0,2729,15.4,52.0,16.4
3400,4.5,0.0,0.0,K,75k,10.0,3.0,0,1394,30.5,97.5,32.4
3400,4.5,0.0,0.0,Z,100k,1.0,3.0,0,9031,3.3,5.7,3.5
3400,4.5,0.0,0.0,Z,100k,5.0,3.0,0,3952,7.7,12.8,8.0
3400,4.5,0.0,0.0,Z,100k,10.0,3.0,0,1828,16.8,27.2,17.3
3400,4.5,0.0,0.0,Y,100k,1.0,3.0,0,8708,3.5,4.2,3.5
3400,4.5,0.0,0.0,Y,100k,5.0,3.0,0,3765,8.2,9.7,8.3
3400,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1679,18.5,21.9,18.7
3400,4.5,0.0,0.0,J,100k,1.0,3.0,0,3846,6.7,15.9,7.1
3400,4.5,0.0,0.0,J,100k,5.0,3.0,0,1873,14.0,35.9,14.7
3400,4.5,0.0,0.0,J,100k,10.0,3.0,0,937,28.1,79.4,29.9
3400,4.5,0.0,0.0,H,100k,1.0,3.0,0,5847,4.3,7.1,4.4
3400,4.5,0.0,0.0,H,100k,5.0,3.0,0,3509,7.2,11.7,7.4
3400,4.5,0.0,0.0,H,100k,10.0,3.0,0,1892,13.4,21.7,13.8
3400,4.5,0.0,0.0,K,100k,1.0,3.0,0,5635,6.4,22.2,6.8
3400,4.5,0.0,0.0,K,100k,5.0,3.0,0,2986,12.2,41.4,13.0
3400,4.5,0.0,0.0,K,100k,10.0,3.0,0,1443,25.5,81.8,27.2
3300,4.5,0.0,0.0,Z,75k,1.0,3.0,0,7435,4.8,8.2,5.0
3300,4.5,0.0,0.0,Z,75k,5.0,3.0,0,3962,9.1,15.3,9.4
3300,4.5,0.0,0.0,Z,75k,10.0,3.0,0,1905,19.0,31.3,19.7
3300,4.5,0.0,0.0,Y,75k,1.0,3.0,0,6150,5.8,7.1,5.9
3300,4.5,0.0,0.0,Y,75k,5.0,3.0,0,3506,10.3,12.2,10.4
3300,4.5,0.0,0.0,Y,75k,10.0,3.0,0,1825,19.9,23.5,20.1
3300,4.5,0.0,0.0,J,75k,1.0,3.0,0,3125,9.5,23.0,10.1
3300,4.5,0.0,0.0,J,75k,5.0,3.0,0,1802,16.7,42.5,17.7
3300,4.5,0.0,0.0,J,75k,10.0,3.0,0,941,32.3,89.0,34.3
3300,4.5,0.0,0.0,H,75k,1.0,3.0,0,4883,5.9,10.0,6.1
3300,4.5,0.0,0.0,H,75k,5.0,3.0,0,3201,9.1,15.2,9.4
3300,4.5,0.0,0.0,H,75k,10.0,3.0,0,1790,16.5,27.3,16.9
3300,4.5,0.0,0.0,K,75k,1.0,3.0,0,4801,8.7,28.9,9.2
