temp,logg,feh,alpha,band,resolution,vsini,sampling,correctflag,quality,cond1,cond2,cond3
2800,4.5,0.0,0.0,J,60k,1.0,3.0,0,3120,11.0,31.7,11.8
2800,4.5,0.0,0.0,J,60k,5.0,3.0,0,2200,15.6,45.3,16.7
2800,4.5,0.0,0.0,J,60k,10.0,3.0,0,1290,26.7,78.5,28.5
2800,4.5,0.0,0.0,H,60k,1.0,3.0,0,6089,5.7,11.1,5.9
2800,4.5,0.0,0.0,H,60k,5.0,3.0,0,4145,8.4,16.4,8.7
2800,4.5,0.0,0.0,H,60k,10.0,3.0,0,2240,15.6,31.0,16.2
2800,4.5,0.0,0.0,K,60k,1.0,3.0,0,6878,7.1,22.9,7.5
2800,4.5,0.0,0.0,K,60k,5.0,3.0,0,4697,10.3,33.3,11.0
2800,4.5,0.0,0.0,K,60k,10.0,3.0,0,2547,19.1,59.6,20.4
2800,4.5,0.0,0.0,Y,60k,1.0,3.0,0,3541,11.7,14.0,11.9
2800,4.5,0.0,0.0,Y,60k,5.0,3.0,0,2345,17.7,21.3,17.9
2800,4.5,0.0,0.0,Y,60k,10.0,3.0,0,1277,32.5,39.0,32.9
2800,4.5,0.0,0.0,Z,80k,1.0,3.0,0,16817,2.6,4.8,2.7
2800,4.5,0.0,0.0,Z,80k,5.0,3.0,0,9029,4.8,8.8,4.9
2800,4.5,0.0,0.0,Z,80k,10.0,3.0,0,4201,10.3,18.6,10.6
2800,4.5,0.0,0.0,J,80k,1.0,3.0,0,3949,7.6,21.5,8.1
2800,4.5,0.0,0.0,J,80k,5.0,3.0,0,2457,12.1,35.1,13.0
2800,4.5,0.0,0.0,J,80k,10.0,3.0,0,1346,22.2,65.1,23.7
2800,4.5,0.0,0.0,H,80k,1.0,3.0,0,7795,3.9,7.5,4.0
2800,4.5,0.0,0.0,H,80k,5.0,3.0,0,4687,6.5,12.6,6.7
2800,4.5,0.0,0.0,H,80k,10.0,3.0,0,2358,12.9,25.5,13.3
2800,4.5,0.0,0.0,K,80k,1.0,3.0,0,8741,4.8,15.6,5.1
2800,4.5,0.0,0.0,K,80k,5.0,3.0,0,5312,7.9,25.6,8.4
2800,4.5,0.0,0.0,K,80k,10.0,3.0,0,2674,15.8,49.3,16.8
2800,4.5,0.0,0.0,Y,80k,1.0,3.0,0,4725,7.6,9.1,7.7
2800,4.5,0.0,0.0,Y,80k,5.0,3.0,0,2661,13.5,16.2,13.7
2800,4.5,0.0,0.0,Y,80k,10.0,3.0,0,1344,26.8,32.1,27.1
2800,4.5,0.0,0.0,Z,100k,1.0,3.0,0,20599,1.9,3.5,1.9
2800,4.5,0.0,0.0,Z,100k,5.0,3.0,0,9728,4.0,7.3,4.1
2800,4.5,0.0,0.0,Z,100k,10.0,3.0,0,4338,8.9,16.2,9.2
2800,4.5,0.0,0.0,J,100k,1.0,3.0,0,4598,5.8,16.3,6.2
2800,4.5,0.0,0.0,J,100k,5.0,3.0,0,2604,10.2,29.6,10.9
2800,4.5,0.0,0.0,J,100k,10.0,3.0,0,1375,19.4,57.0,20.7
2800,4.5,0.0,0.0,H,100k,1.0,3.0,0,9078,3.0,5.8,3.1
2800,4.5,0.0,0.0,H,100k,5.0,3.0,0,4999,5.4,10.5,5.6
2800,4.5,0.0,0.0,H,100k,10.0,3.0,0,2421,11.2,22.2,11.6
2800,4.5,0.0,0.0,K,100k,1.0,3.0,0,10108,3.7,12.0,4.0
2800,4.5,0.0,0.0,K,100k,5.0,3.0,0,5664,6.6,21.5,7.1
2800,4.5,0.0,0.0,K,100k,10.0,3.0,0,2742,13.8,43.0,14.7
2800,4.5,0.0,0.0,Y,100k,1.0,3.0,0,5731,5.6,6.7,5.7
2800,4.5,0.0,0.0,Y,100k,5.0,3.0,0,2847,11.3,13.6,11.4
2800,4.5,0.0,0.0,Y,100k,10.0,3.0,0,1380,23.3,28.0,23.6
2600,4.5,0.0,0.0,Z,60k,1.0,3.0,0,16683,3.4,6.5,3.6
2600,4.5,0.0,0.0,Z,60k,5.0,3.0,0,10627,5.4,10.0,5.6
2600,4.5,0.0,0.0,Z,60k,10.0,3.0,0,5370,10.6,19.6,11.0
2600,4.5,0.0,0.0,J,60k,1.0,3.0,0,4291,8.1,24.0,8.6
2600,4.5,0.0,0.0,J,60k,5.0,3.0,0,2949,11.7,35.0,12.5
2600,4.5,0.0,0.0,J,60k,10.0,3.0,0,1666,20.8,60.7,22.2
2600,4.5,0.0,0.0,H,60k,1.0,3.0,0,7683,4.6,9.1,4.8
2600,4.5,0.0,0.0,H,60k,5.0,3.0,0,5228,6.8,13.5,7.0
2600,4.5,0.0,0.0,H,60k,10.0,3.0,0,2833,12.6,25.5,13.0
2600,4.5,0.0,0.0,K,60k,1.0,3.0,0,8499,5.7,18.8,6.1
2600,4.5,0.0,0.0,K,60k,5.0,3.0,0,5850,8.3,27.2,8.9
2600,4.5,0.0,0.0,K,60k,10.0,3.0,0,3209,15.2,48.5,16.2
2600,4.5,0.0,0.0,Y,60k,1.0,3.0,0,5551,7.7,9.2,7.8
2600,4.5,0.0,0.0,Y,60k,5.0,3.0,0,3630,11.7,14.2,11.9
2600,4.5,0.0,0.0,Y,60k,10.0,3.0,0,1944,22.0,26.3,22.2
2600,4.5,0.0,0.0,Z,80k,1.0,3.0,0,22614,2.2,4.2,2.3
2600,4.5,0.0,0.0,Z,80k,5.0,3.0,0,12222,4.0,7.6,4.2
2600,4.5,0.0,0.0,Z,80k,10.0,3.0,0,5700,8.7,16.0,9.0
2600,4.5,0.0,0.0,J,80k,1.0,3.0,0,5512,5.4,16.0,5.8
2600,4.5,0.0,0.0,J,80k,5.0,3.0,0,3319,9.0,26.9,9.6
2600,4.5,0.0,0.0,J,80k,10.0,3.0,0,1744,17.2,50.4,18.3
2600,4.5,0.0,0.0,H,80k,1.0,3.0,0,9841,3.1,6.2,3.2
2600,4.5,0.0,0.0,H,80k,5.0,3.0,0,5912,5.2,10.3,5.4
2600,4.5,0.0,0.0,H,80k,10.0,3.0,0,2980,10.3,21.0,10.7
2600,4.5,0.0,0.0,K,80k,1.0,3.0,0,10756,3.9,12.9,4.2
2600,4.5,0.0,0.0,K,80k,5.0,3.0,0,6601,6.4,20.9,6.8
2600,4.5,0.0,0.0,K,80k,10.0,3.0,0,3365,12.5,40.1,13.4
2600,4.5,0.0,0.0,Y,80k,1.0,3.0,0,7465,5.0,5.9,5.0
2600,4.5,0.0,0.0,Y,80k,5.0,3.0,0,4133,8.9,10.8,9.0
2600,4.5,0.0,0.0,Y,80k,10.0,3.0,0,2049,18.0,21.6,18.3
2600,4.5,0.0,0.0,Z,100k,1.0,3.0,0,27631,1.6,3.0,1.7
2600,4.5,0.0,0.0,Z,100k,5.0,3.0,0,13164,3.4,6.3,3.5
2600,4.5,0.0,0.0,Z,100k,10.0,3.0,0,5887,7.5,13.9,7.8
2600,4.5,0.0,0.0,J,100k,1.0,3.0,0,6472,4.1,12.0,4.4
2600,4.5,0.0,0.0,J,100k,5.0,3.0,0,3532,7.6,22.6,8.1
2600,4.5,0.0,0.0,J,100k,10.0,3.0,0,1786,15.0,44.1,16.0
2600,4.5,0.0,0.0,H,100k,1.0,3.0,0,11468,2.4,4.7,2.5
2600,4.5,0.0,0.0,H,100k,5.0,3.0,0,6304,4.4,8.6,4.5
2600,4.5,0.0,0.0,H,100k,10.0,3.0,0,3059,9.0,18.3,9.4
2600,4.5,0.0,0.0,K,100k,1.0,3.0,0,12409,3.0,9.9,3.2
2600,4.5,0.0,0.0,K,100k,5.0,3.0,0,7029,5.3,17.6,5.7
2600,4.5,0.0,0.0,K,100k,10.0,3.0,0,3447,10.9,35.0,11.7
2600,4.5,0.0,0.0,Y,100k,1.0,3.0,0,9099,3.6,4.4,3.7
2600,4.5,0.0,0.0,Y,100k,5.0,3.0,0,4429,7.4,9.0,7.5
2600,4.5,0.0,0.0,Y,100k,10.0,3.0,0,2108,15.7,18.8,15.9
